"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Design and realization of 3D character animation engine","G. Ying; L. Xuqing; W. Xiuliang; F. Yi; G. Shuxia","College of Marine, Northwestern Polytechnical University, Xi'an, China; College of Marine, Northwestern Polytechnical University, Xi'an, China; College of Marine, Northwestern Polytechnical University, Xi'an, China; College of Marine, Northwestern Polytechnical University, Xi'an, China; College of Marine, Northwestern Polytechnical University, Xi'an, China","2009 2nd IEEE International Conference on Broadband Network & Multimedia Technology","4 Dec 2009","2009","","","524","528","Character animation which is used to show human figure has been extensively applied in VR (Visual Reality) field. Because too much initial work is being repeated, it usually costs more than needed to make character animation, and the technical difficulty is also at a high level. Large game corporations incline to keep the core technologies of character animation as commercial secrets, thus block its development. In this paper, the main framework of a ldquo3D character animation enginerdquo is designed. Great emphasis is put on the principle of different types of character animation and their realization methods. The 3D character animation engine provides consistent APIs for key-frame animation, mixed animation and morph animation. It enable users make character animation through programming in a fast and easy way.","","978-1-4244-4590-5","10.1109/ICBNMT.2009.5347860","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5347860","Character Animation;Key-frame Animation;Mixed Animation;Morph Animation","Animation;Engines;Rendering (computer graphics);Biological system modeling;Humans;Costs;Skin;Joints;Educational institutions;Virtual reality","application program interfaces;computer animation;computer games;virtual reality","application program interface;3D character animation engine;visual reality;game corporation;core technology","","2","","5","IEEE","4 Dec 2009","","","IEEE","IEEE Conferences"
"Code clone detection using parsing actions","K. Maeda","Department of Business Administration and Information Science, Chubu University, Kasugai, Aichi, Japan","2009 9th International Symposium on Communications and Information Technology","1 Dec 2009","2009","","","762","763","This paper proposes a new technique to detect code clones from the lexical and syntactic point of view, which is based on PALEX source code representation. The PALEX code contains the recorded parsing actions and also lexical formatting information including white spaces and comments. We can record a list of parsing actions (shift, reduce, and reading a token) during a compiling process after a compiler finishes analyzing the source code. The proposed technique has advantages for syntax sensitive token-based approach and language independency.","","978-1-4244-4521-9","10.1109/ISCIT.2009.5341139","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5341139","","Cloning;Information analysis;White spaces;Arithmetic;XML;Software tools;Information science;Productivity;Testing;Computer bugs","computational linguistics;formal languages;grammars;program compilers;source coding;XML","code clone detection technique;parsing action;PALEX source code representation;lexical formatting information;syntactic point;syntax sensitive token-based approach;language independency;compiler process;XML","","1","","8","IEEE","1 Dec 2009","","","IEEE","IEEE Conferences"
"Mining Software Change History in an Industrial Environment","M. C. Júnior; M. Mendonça; F. Rodrigues","Software Engineering Laboratory - UFBA, Federal University of Bahia, Salvador, BA, Brazil; Software Engineering Laboratory - UFBA, Federal University of Bahia, Salvador, BA, Brazil; Software Engineering Laboratory - UFBA, Federal University of Bahia, Salvador, BA, Brazil","2009 XXIII Brazilian Symposium on Software Engineering","17 Nov 2009","2009","","","54","61","Version control systems are among the type of repositories that are frequently explored as sources of software change history. They can be mined to identify associations between software module modifications. This information is useful to support software modification activities, indicating to software engineers which modules are usually modified together during software maintenance or evolution. Previous works published on the subject focused on mining associations from open source software projects. This article presents the use of association mining in an industrial environment. The study was set up as a formal experiment and studied 18 systems developed in a large Brazilian beverage company. The results show that the precision of the rules obtained in this environment are even higher than its counterpart obtained in open source projects. This suggests that this approach is very useful in this type of environment.","","978-1-4244-5024-4","10.1109/SBES.2009.8","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5336147","closed-source projects;mining software repositories;experimentation;software data warehouse","History;Computer industry;Mining industry;Open source software;Data mining;Control systems;Association rules;Software engineering;Software maintenance;Electrical equipment industry","beverage industry;configuration management;data mining;software maintenance","software change history;software mining;industrial environment;version control systems;software module modifications;software engineers;software maintenance;software evolution;open source software projects;Brazilian beverage company","","","2","20","IEEE","17 Nov 2009","","","IEEE","IEEE Conferences"
"Assessing Intra-application Exception Handling Reuse with Aspects","J. C. Taveira; C. Queiroz; R. Lima; J. Saraiva; S. Soares; H. Oliveira; N. Temudo; A. Araujo; J. Amorim; F. Castor; E. Barreiros","Department of Computing and Systems, University of Pernambuco (UPE), Recife, Brazil; Department of Computing and Systems, University of Pernambuco (UPE), Recife, Brazil; Department of Computing and Systems, University of Pernambuco (UPE), Recife, Brazil; Department of Computing and Systems, University of Pernambuco (UPE), Recife, Brazil; Department of Computing and Systems, University of Pernambuco (UPE), Recife, Brazil; Department of Computing and Systems, University of Pernambuco (UPE), Recife, Brazil; Department of Computing and Systems, University of Pernambuco (UPE), Recife, Brazil; Department of Computing and Systems, University of Pernambuco (UPE), Recife, Brazil; Department of Computing and Systems, University of Pernambuco (UPE), Recife, Brazil; Informatics Center, Federal University of Pernambuco (UFPE), Recife, Brazil; Informatics Center, Federal University of Pernambuco (UFPE), Recife, Brazil","2009 XXIII Brazilian Symposium on Software Engineering","17 Nov 2009","2009","","","22","31","Recent studies have attempted to evaluate the benefits and drawbacks of using aspect-oriented programming to modularize exception handling code. In spite of their many interesting findings, these studies have not reached a consensus when it comes to the impact of aspectization on exception handler reuse. In fact, their results are sometimes in direct contradiction.In this paper we describe a study aiming to answer the question of whether AOP really promotes the implementation of reusable exception handling. We analyze reuse in a specific context: in terms of the number of duplicated or very similar error handlers that can be removed from a program when extracting error handling code to aspects. Our study targets three industrial-strength, medium-size software systems from different domains and employs a comprehensive set of concern-specific metrics.","","978-1-4244-5024-4","10.1109/SBES.2009.21","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5336160","","Computer languages;Maintenance;Software engineering;Informatics;Computer industry;Software systems;Programming;Java;Scattering;Document handling","error handling;object-oriented programming;software engineering;software metrics","intra-application exception handling reuse;aspect-oriented programming;AOP;reusable exception handling;error handling code;industrial-strength software systems;medium-size software systems;concern-specific metrics","","8","1","28","IEEE","17 Nov 2009","","","IEEE","IEEE Conferences"
"Enhancing Quality of Code Clone Detection with Program Dependency Graph","Y. Higo; S. Kusumoto","Graduate School of Information Science and Technology, Osaka University, Suita, Osaka, Japan; Graduate School of Information Science and Technology, Osaka University, Suita, Osaka, Japan","2009 16th Working Conference on Reverse Engineering","17 Nov 2009","2009","","","315","316","At present, there are various kinds of code clone detection techniques. PDG-based detection is suitable to detect non-contiguous code clones meanwhile other detection techniques are not suited to detect them. However, there is a tendency that it cannot detect contiguous code clones unlike string-based or token-based technique. This paper proposes two techniques to enhance the PDG-based detection for practical usage. The software tool, Scorpio has been developed based on the techniques.","2375-5369","978-0-7695-3867-9","10.1109/WCRE.2009.39","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5328754","code clone;program slice","Cloning;Software systems;Reverse engineering;Information science;Software tools;Flow graphs","codes;software tools","code clone detection;program dependency graph;software tool Scorpio","","18","","4","IEEE","17 Nov 2009","","","IEEE","IEEE Conferences"
"Computing Structural Types of Clone Syntactic Blocks","E. Merlo; T. Lavoie","Department of Computer and Software Engineering, École Polytechnique de Montréal, Montreal, QUE, Canada; Department of Computer and Software Engineering, École Polytechnique de Montréal, Montreal, QUE, Canada","2009 16th Working Conference on Reverse Engineering","17 Nov 2009","2009","","","274","278","A clone classification scheme is presented based on the structure of the abstract syntax tree (AST) of a system and on the similarity measures between syntactic blocks of source code. Syntactic blocks in a system may represent classes, methods, statement blocks, and so on. An inclusion relation may exist between the source code lines of some of these blocks, depending of the syntactic structure of the source code. For example, a block corresponding to a method body may contain several possibly nested statement blocks.This paper introduces an algorithm to identify different types of clone relations between blocks that are either method bodies or statement blocks. Clone relation types between these blocks are interesting because they indicate properties of the structural relation of these clones and may give hints on re-factoring opportunities. The proposed structural type clone classification scheme has been investigated on two open source Java systems, Tomcat and Eclipse. Experimental results are presented. Execution time performance of clone classification has been measured and reported. Results and further proposed research are discussed.","2375-5369","978-0-7695-3867-9","10.1109/WCRE.2009.33","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5328785","clone types;software similarity;clone detection;software re-factoring;open source analysis","Cloning;Java;Open source software;Labeling;Reverse engineering;Software engineering;Classification tree analysis;Software measurement;Time measurement;Lab-on-a-chip","abstract data types;software maintenance;software metrics","structural type computing;clone syntactic block;clone classification scheme;abstract syntax tree;similarity measure;source code;clone relation type;software refactoring;open source Java system;Tomcat;Eclipse;metrics-based clone detection","","5","","26","IEEE","17 Nov 2009","","","IEEE","IEEE Conferences"
"Domain Feature Model Recovery from Multiple Applications Using Data Access Semantics and Formal Concept Analysis","Y. Yang; X. Peng; W. Zhao","School of Computer Science, Fudan University, Shanghai, China; School of Computer Science, Fudan University, Shanghai, China; School of Computer Science, Fudan University, Shanghai, China","2009 16th Working Conference on Reverse Engineering","17 Nov 2009","2009","","","215","224","Feature models are widely employed in domain specific software development to specify the domain requirements with commonality and variability. A feature model is usually constructed by domain experts after comprehensive domain analysis. In this paper, we propose a method to recover an initial domain feature model from multiple existing domain applications using data access semantics and formal concept analysis (FCA). In the method, we first establish mappings among the database schemas of all the reference implementations. Then, we capture the data access semantics of each method in each reference implementation. Based on the pre-established data mapping, we can mix methods from different applications together and conduct formal concept analysis with the data access semantics as intention. After that,further concept merging/pruning and variability analysis are performed to produce the domain feature model. In order to evaluate the effectiveness of our method, we conduct a case study on three open-source forum applications and present comprehensive analysis and discussions on the results.","2375-5369","978-0-7695-3867-9","10.1109/WCRE.2009.15","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5328772","feature model recovery;FCA;data access semantics","Application software;Information analysis;Reverse engineering;Spatial databases;Merging;Open source software;Yarn;Erbium;Computer science;Programming","data analysis;database management systems;formal specification;merging;product development;software reusability","domain feature model recovery;multiple application;data access semantics;formal concept analysis;domain specific software development;domain requirement specification;domain expert;comprehensive domain analysis;FCA;database schema;reference implementation;data mapping;mix method;concept merging;concept pruning;variability analysis;open-source forum application;software product line","","20","","20","IEEE","17 Nov 2009","","","IEEE","IEEE Conferences"
"An Empirical Study on Inconsistent Changes to Code Clones at Release Level","N. Bettenburg; W. Shang; W. Ibrahim; B. Adams; Y. Zou; A. E. Hassan","Queen's University, Kingston, ONT, Canada; Queen's University, Kingston, ONT, Canada; Queen's University, Kingston, ONT, Canada; Queen's University, Kingston, ONT, Canada; Queen's University, Kingston, ONT, Canada; Queen's University, Kingston, ONT, Canada","2009 16th Working Conference on Reverse Engineering","17 Nov 2009","2009","","","85","94","Current research on code clones tries to address the question whether or not code clones are harmful for the quality of software. As most of these studies are based on the fine-grained analysis of inconsistent changes at the revision level, they capture much of the chaotic and experimental nature inherent to any ongoing software development process. Conclusions drawn from the inspection of highly fluctuating and short-lived clones are likely to exaggerate the ill effects of inconsistent changes. To gain a broader perspective, we perform an empirical study on the effect of inconsistent changes on software quality at the release level. Based on a case study on two open source software systems, we observe that only 1% to 3% of inconsistent changes to clones introduce software defects, as opposed to substantially higher percentages reported by other studies. Our findings suggest that developers are able to effectively manage and control the evolution of cloned code at the release level.","2375-5369","978-0-7695-3867-9","10.1109/WCRE.2009.51","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5328705","Software Engineering;Maintenance management;Reuse models;Scalability;Maintainability","Cloning;Programming;Open source software;Software systems;Software quality;Reverse engineering;Chaos;Inspection;Performance gain;Maintenance engineering","software maintenance;software quality","code clone;software quality;fine-grained analysis;software development process;software defect;software release;software maintenance","","37","","27","IEEE","17 Nov 2009","","","IEEE","IEEE Conferences"
"Tracking Design Smells: Lessons from a Study of God Classes","S. Vaucher; F. Khomh; N. Moha; Y. -G. Gueheneuc","Dépt. d'Informatique, GEODES / Ptidej Team, Université de Montreal, Montreal, Canada; Dépt. d'Informatique, GEODES / Ptidej Team, Université de Montreal, Montreal, Canada; Triskell Team, IRISA/Université de Rennes 1, Rennes, France; Ptidej Team, Dépt. de Génie Informatique, Ećole Polytechnique de Montréal, Montreal, Canada","2009 16th Working Conference on Reverse Engineering","17 Nov 2009","2009","","","145","154","""God class"" is a term used to describe a certain type of large classes which ""know too much or do too much"". Often a God class (GC) is created by accident as functionalities are incrementally added to a central class over the course of its evolution. GCs are generally thought to be examples of bad code that should be detected and removed to ensure software quality. However, in some cases, a GC is created by design as the best solution to a particular problem because, for example, the problem is not easily decomposable or strong requirements on efficiency exist. In this paper, we study in two open-source systems the ""life cycle"" of GCs: how they arise, how prevalent they are, and whether they remain or they are removed as the systems evolve over time, through a number of versions. We show how to detect the degree of ""godliness"" of classes automatically. Then, we show that by identifying the evolution of ""godliness"", we can distinguish between those classes that are so by design (good code) from those that occurred by accident (bad code). This methodology can guide software quality teams in their efforts to implement prevention and correction mechanisms.","2375-5369","978-0-7695-3867-9","10.1109/WCRE.2009.23","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5328806","Design smells;antipatterns;software evolution;empirical study","Accidents;Software quality;Open source software;Software maintenance;Bayesian methods;Reverse engineering;Kernel;Personnel;Risk analysis;Pattern analysis","configuration management;software maintenance;software quality","design smell tracking;GC;God class;software evolution;software quality;open-source system;systems version","","49","","42","IEEE","17 Nov 2009","","","IEEE","IEEE Conferences"
"Compare and contrast: Visual exploration of source code examples","R. Cottrell; B. Goyette; R. Holmes; R. J. Walker; J. Denzinger","Department of Computer Science, University of Calgary, Calgary, AB, Canada; Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Department of Computer Science and Engineering, University of Washington, Seattle, WA, USA; Department of Computer Science, University of Calgary, Calgary, AB, Canada; Department of Computer Science, University of Calgary, Calgary, AB, Canada","2009 5th IEEE International Workshop on Visualizing Software for Understanding and Analysis","17 Nov 2009","2009","","","29","32","Understanding the commonalities and differences of a set of source code examples can help developers to understand or to evolve application programming interfaces (APIs). While several approaches exist to assist developers in locating source code examples, they often present their results only in a basic list view, with at most an indication of the relationship to the search query; unfortunately, they offer no information on how the results relate to one another. A developer is then faced with the highly manual task of exploring these examples to discern their similarities and differences. This paper describes our prototype tool (called Guido) for exploring source code examples, using their structural correspondences. The Guido tool uses multiple coordinated views to visualize the relationships between examples, in order to assist the developer in identifying common and unique traits between them.","","978-1-4244-5027-5","10.1109/VISSOF.2009.5336429","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5336429","","Prototypes;Visualization;Software systems;Cloning;Computer science;Application software;Image analysis;Software prototyping;Functional programming;Software tools","application program interfaces;program visualisation;software architecture;software prototyping;source coding","visual exploration;source code examples;application programming interfaces;search query;prototype tool;Guido","","7","","11","IEEE","17 Nov 2009","","","IEEE","IEEE Conferences"
"Case study: Visual analytics in software product assessments","A. Telea; L. Voinea","Institute of Mathematics and Computer Science, University of Groningam, Netherlands; SolidSource BV, Eindhoven, Netherlands","2009 5th IEEE International Workshop on Visualizing Software for Understanding and Analysis","17 Nov 2009","2009","","","65","72","We present how a combination of static source code analysis, repository analysis, and visualization techniques has been used to effectively get and communicate insight in the development and project management problems of a large industrial code base. This study is an example of how visual analytics can be effectively applied to answer maintenance questions and support decision making in the software industry. We comment on the relevant findings during the study both in terms of used technique and applied methodology and outline the favorable factors that were essential in making this type of assessment successful within tight time and budget constraints.","","978-1-4244-5027-5","10.1109/VISSOF.2009.5336417","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5336417","","Visual analytics;Project management;Computer industry;Data visualization;Concrete;Data analysis;Documentation;Computer architecture;Cement industry;Embedded software","data visualisation;decision making;program diagnostics;program visualisation;project management;software maintenance","visual analytics;software product assessment;static source code analysis;repository analysis;visualization techniques;project management problems;industrial code base;decision making;software industry;software maintenance","","6","1","18","IEEE","17 Nov 2009","","","IEEE","IEEE Conferences"
"Computational model for trust management in RFID supply chains","M. Mahinderjit-Singh; X. Li","School of Information Technology and Electrical Engineering, University of Queensland, Australia; School of Information Technology and Electrical Engineering, University of Queensland, Australia","2009 IEEE 6th International Conference on Mobile Adhoc and Sensor Systems","17 Nov 2009","2009","","","734","740","Trust management in an open RFID system environment is a nontrivial problem, where different organizations have different business workflows and operate on different standards and protocols. Open RFID systems can only be effective if the systems can trust each other and be collaborative. The open system environment is also constantly evolving. So the trust and the collaborations need to be constantly maintained to cope with changes. RFID is becoming a ubiquitous computing technology imposing security and privacy threats. Counterfeiting in supply chain management is an attack with cloned and fraud RFID tags in order to gain illegal benefits. In this paper we will extend our previous work on a trust framework and construct a computational model for the trust management. The trust evaluation is built into the process of transactions of the data exchange and authorization in order to facilitate a better data sharing and access control. An example of wine counterfeiting will be presented and we will show how our computational trust model helps in reducing fraud brand of wines in supply chain management (SCM).","2155-6814","978-1-4244-5113-5","10.1109/MOBHOC.2009.5336926","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5336926","RFID;Trust Management (TM);Supply Chain Management (SCM);Computational Trust Management (CTM)","Computational modeling;Supply chain management;Radiofrequency identification;Supply chains;Collaborative work;Counterfeiting;Environmental management;Standards organizations;Protocols;Open systems","copy protection;electronic data interchange;radiofrequency identification;security of data;supply chain management;ubiquitous computing;wine industry","trust management;RFID supply chains;RFID system;organizations;ubiquitous computing technology;data exchange;computational trust model;fraud brand;supply chain management;wine counterfeiting","","5","","25","IEEE","17 Nov 2009","","","IEEE","IEEE Conferences"
"Adapting Web Services for Multiple Devices: A Model-Driven, Aspect-Oriented Approach","G. Ortiz; A. G. d. Prado","Quercus Software Engineering Group, UEX, Mérida, Spain; NA","2009 Congress on Services - I","10 Nov 2009","2009","","","754","761","Mobile devices have become an essential element in our daily lives, even for connecting to the Internet. Web Services have become extremely important when offering services through the Internet. However, current Web Services are very inflexible as regards their invocation from different types of device, especially if we consider the need for them to be adaptable when being invoked from a mobile device. In this paper, we will propose several alternatives for the creation of flexible web services which can be invoked from different types of device, and compare the different proposed approaches. Aspect-Oriented Programming and Model-Driven Development have been used in all proposals to reduce the impact of service adaption, not only for the service developer, but also to maintain the correct code structure.","2378-3818","978-0-7695-3708-5","10.1109/SERVICES-I.2009.21","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5190702","Web Services;Mobile Devices;Aspect-Oriented Programming;Model-Driven Development","Web services;Simple object access protocol;Context-aware services;Portable computers","mobile computing;object-oriented programming;Web services","mobile device application;Internet;flexible Web service;aspect oriented programming;model driven development","","9","2","21","IEEE","10 Nov 2009","","","IEEE","IEEE Conferences"
"The curse of copy&paste — Cloning in requirements specifications","C. Domann; E. Juergens; J. Streit","Itestra GmbH, Kaufering, Germany; Institut für Informatik, Technische Universität München, Germany; Itestra GmbH, Kaufering, Germany","2009 3rd International Symposium on Empirical Software Engineering and Measurement","6 Nov 2009","2009","","","443","446","Cloning in source code is a well known quality defect that negatively affects software maintenance. In contrast, little is known about cloning in requirements specifications. We present a study on cloning in 11 real-world requirements specifications comprising 2,500 pages. For specification clone detection, an existing code clone detection tool is adapted and its precision analyzed. The study shows that a considerable amount of cloning exists, although the large variation between specifications suggests that some authors manage to avoid cloning. Examples of frequent types of clones are given and the negative consequences of cloning, particularly the obliteration of commonalities and variations, are discussed.","1949-3789","978-1-4244-4842-5","10.1109/ESEM.2009.5315992","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5315992","","Cloning;Software maintenance;Automotive engineering;History;Software engineering;Inspection;Detection algorithms;Data mining;Information systems;Companies","formal specification;software maintenance","copy & paste;requirements specifications;source code;software maintenance;specification clone detection","","3","","13","IEEE","6 Nov 2009","","","IEEE","IEEE Conferences"
"How to mitigate hardware obsolescence in next-generation test systems","N. Tacha; A. McCarthy; B. Powell; A. Veeramani","National Instruments Corporation, Austin, TX, USA; National Instruments Corporation, Austin, TX, USA; National Instruments Corporation, Austin, TX, USA; National Instruments Corporation, Austin, TX, USA","2009 IEEE AUTOTESTCON","6 Nov 2009","2009","","","229","234","Automatic test engineers are faced with replacing obsolete software and hardware in systems that remain in operation longer than individual components are supported. Replacing obsolete hardware can be especially challenging because of the need to modify test software in order to support new instrumentation. Changes to test software in order to support new instrumentation might affect multiple areas of the application and require time-consuming development or costly revalidation. This paper explains how you can mitigate hardware obsolescence with the use of well-designed hardware abstraction layers.","1558-4550","978-1-4244-4980-4","10.1109/AUTEST.2009.5314087","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5314087","obsolescence;re-hosting;life-cycle mismatch;migration;user-defined;object-oriented programming","Hardware;System testing;Instruments;Software testing;Life testing;Application software;Costs;Automatic testing;Object oriented modeling;Logic testing","program testing","automatic test engineer;hardware obsolescence;next-generation test system;time-consuming development;hardware abstraction layer;software testing","","5","","","IEEE","6 Nov 2009","","","IEEE","IEEE Conferences"
"Towards High Quality Software Development with Extreme Programming Methodology: Practices from Real Software Projects","B. Xu","College of Computer Science & Information Engineering, Zhejiang Gongshang University, Hangzhou, China","2009 International Conference on Management and Service Science","30 Oct 2009","2009","","","1","4","Software quality is essential to software development projects, from the aspects of the customer, sponsor, development team and quality assurance team. Though there are kinds of test tools which help us to find the defect more efficiently, many researchers agreed that it is not enough nor efficient to validate the software product after it is produced. At the other hand, some agile software processes such as extreme programming enable us to produce high quality product but with too much different requirement to the project management. This paper introduces extreme programming (XP) practices in some real software projects, which can be helpful for project stakeholders to manage the quality efficiently and with less risk.","","978-1-4244-4638-4","10.1109/ICMSS.2009.5302042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5302042","","Software quality;Quality management;Project management;Programming profession;Feedback;Logic testing;Educational institutions;Computer science;Quality assurance;Software testing","program testing;program verification;project management;quality assurance;software development management;software quality","high quality software development;extreme programming methodology;real software project;quality assurance team;software product validation;project management;software testing","","5","","12","IEEE","30 Oct 2009","","","IEEE","IEEE Conferences"
"Detection and analysis of near-miss software clones","C. K. Roy","School of Computing, Queen's University, Kingston, ONT, Canada","2009 IEEE International Conference on Software Maintenance","30 Oct 2009","2009","","","447","450","Software clones are considered harmful in software maintenance and evolution. However, despite a decade of active research, there is a marked lack of work in the detection and analysis of near-miss software clones, those where minor to extensive modifications have been made to the copied fragments. In this thesis, we advance the state-of-the-art in clone detection and analysis in several ways. First, we develop a hybrid clone detection method. Second, we address the decade of vagueness in clone definition by proposing a metamodel of clone types. Third, we conduct a scenario-based comparison and evaluation of all of the currently available clone detection techniques and tools. Fourth, in order to evaluate and compare the available tools in a realistic setting, we develop a mutation-based framework that automatically and efficiently measures (and compares) the recall and precision of clone detection tools. Fifth, we conduct a large scale empirical study of cloning in open source systems.","1063-6773","978-1-4244-4897-5","10.1109/ICSM.2009.5306301","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5306301","","Cloning;Software maintenance;Software systems;Software quality;Large-scale systems;Programming;Open source software;Software engineering;Plagiarism;Compaction","public domain software;software maintenance","near-miss software clones;software maintenance;software evolution;clone analysis;hybrid clone detection method;clone definition;open source systems","","36","","13","IEEE","30 Oct 2009","","","IEEE","IEEE Conferences"
"Managing code clones using dynamic change tracking and resolution","M. de Wit; A. Zaidman; A. van Deursen","Delft University of Technnology, Netherlands; Delft University of Technnology, Netherlands; Delft University of Technnology, Netherlands","2009 IEEE International Conference on Software Maintenance","30 Oct 2009","2009","","","169","178","Code cloning is widely recognized as a threat to the maintainability of source code. As such, many clone detection and removal strategies have been proposed. However, some clones can often not be removed easily so other strategies, based on clone management need to be developed. In this paper we describe a clone management strategy based on dynamically inferring clone relations by monitoring clipboard activity. We introduce CLONEBOARD, our Eclipse plug-in implementation that is able to track live changes to clones and offers several resolution strategies for inconsistently modified clones. We perform a user study with seven subjects to assess the adequacy, usability and effectiveness of CLONEBOARD, the results of which show that developers actually see the added value of such a tool but have strict requirements with respect to its usability.","1063-6773","978-1-4244-4897-5","10.1109/ICSM.2009.5306336","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5306336","","Cloning;Usability;Software maintenance;Technology management;Monitoring;Software performance;Software tools;Computer bugs","software development management;software maintenance","code cloning management;dynamic change tracking;dynamic resolution;source code maintainability;CLONEBOARD program;clipboard activity monitoring","","33","1","28","IEEE","30 Oct 2009","","","IEEE","IEEE Conferences"
"Scalable and incremental clone detection for evolving software","T. T. Nguyen; H. A. Nguyen; J. M. Al-Kofahi; N. H. Pham; T. N. Nguyen","Iowa State University, USA; Iowa State University, USA; Iowa State University, USA; Iowa State University, USA; Iowa State University, USA","2009 IEEE International Conference on Software Maintenance","30 Oct 2009","2009","","","491","494","Code clone management has been shown to have several benefits for software developers. When source code evolves, clone management requires a mechanism to efficiently and incrementally detect code clones in the new revision. This paper introduces an incremental clone detection tool, called ClemanX. Our tool represents code fragments as subtrees of abstract syntax trees (ASTs), measures their similarity levels based on their characteristic vectors of structural features, and solves the task of incrementally detecting similar code as an incremental distance based clustering problem. Our empirical evaluation on large-scale software projects shows the usefulness and good performance of ClemanX.","1063-6773","978-1-4244-4897-5","10.1109/ICSM.2009.5306283","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5306283","","Cloning;Feature extraction;Software development management;Large-scale systems;Software performance;Project management","computer aided software engineering","incremental clone detection;evolving software;code clone management;source code evolution;ClemanX clone detection tool;abstract syntax trees;structural feature characteristic vector;distance based clustering problem;large-scale software project","","18","","4","IEEE","30 Oct 2009","","","IEEE","IEEE Conferences"
"Proactively managing copy-and-paste induced code clones","D. Hou; F. Jacob; P. Jablonski","Electrical and Computer Engineering, Clarkson University, Potsdam, NY, USA; Electrical and Computer Engineering, Clarkson University, Potsdam, NY, USA; Electrical and Computer Engineering, Clarkson University, Potsdam, NY, USA","2009 IEEE International Conference on Software Maintenance","30 Oct 2009","2009","","","391","392","Programmers copy and paste code. As a result, similar code fragments (clones) are added into software systems. Like other software artifacts, clones require attention and effort from programmers so that they can be found, understood, and correctly adapted and evolved. In addition to what clone-detection-based tools can offer, other automated support can be developed to better assist programmers in these activities, for example, to compare and contrast code clones, or help edit (a group of) clones consistently and quickly. We describe several such features currently being developed in the CnP project on top of Eclipse and for Java.","1063-6773","978-1-4244-4897-5","10.1109/ICSM.2009.5306284","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5306284","","Cloning;Programming profession;Jacobian matrices;Software systems;Java;Visualization;Engineering management;Computer vision;Bars;Collaborative work","software maintenance","code fragments;software systems;software artifacts;clone-detection-based tools","","5","","6","IEEE","30 Oct 2009","","","IEEE","IEEE Conferences"
"Characterization of DBT overhead","E. Borin; Y. Wu","PSL, Intel Corporation, Santa Clara, CA, USA; PSL, Intel Corporation, Santa Clara, CA, USA","2009 IEEE International Symposium on Workload Characterization (IISWC)","30 Oct 2009","2009","","","178","187","In recent years, dynamic binary translation has emerged as an important tool with many real world applications. Besides supporting legacy binary code and ISA virtualization, it enables innovative co-designed microarchitectures and allows transparent binary instrumentation. The dynamic nature of the translation usually incurs extra execution overhead and many research works had proposed software and hardware solutions to minimize the overhead. In this paper, we analyze our dynamic binary translator performance and depict the main sources of overhead in details. We classify the translation operations and associated overhead into five major categories, and quantify their contribution to the overall overhead. Based on the analysis and detailed evaluation, we identify and point out the most promising solutions to address the overhead problem. We believe this study is an important first step toward the grand goal of zero-overhead dynamic binary translation.","","978-1-4244-5156-2","10.1109/IISWC.2009.5306785","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5306785","","Table lookup;Educational institutions;Binary codes;Instruction sets;Microarchitecture;Instruments;Hardware;Runtime;Application software;Performance analysis","binary codes","legacy binary code;ISA virtualization;microarchitectures;transparent binary instrumentation;dynamic binary translator performance;zero-overhead dynamic binary translation","","14","","30","IEEE","30 Oct 2009","","","IEEE","IEEE Conferences"
